time /s	I /mA	E /V
3.6400000E+00	-5.4436E-04	2.2270E-02
3.6500000E+00	1.2746E-02	1.9279E-01
3.6600000E+00	1.0454E-02	2.1913E-01
3.6700000E+00	-4.8143E-03	6.7984E-02
3.6800000E+00	-1.2417E-02	-5.9278E-02
3.6900000E+00	-2.3435E-03	7.3075E-03
3.7000000E+00	1.1656E-02	1.8045E-01
3.7100000E+00	1.1925E-02	2.3145E-01
3.7200000E+00	-3.1528E-03	9.3248E-02
3.7300000E+00	-1.2368E-02	-4.9260E-02
3.7400000E+00	-4.1791E-03	-6.0691E-03
3.7500000E+00	1.0433E-02	1.6648E-01
3.7600000E+00	1.3092E-02	2.4043E-01
3.7700000E+00	-1.3109E-03	1.1892E-01
3.7800000E+00	-1.2110E-02	-3.6286E-02
3.7900000E+00	-5.9367E-03	-1.7664E-02
3.8000000E+00	8.9880E-03	1.5082E-01
3.8100000E+00	1.3956E-02	2.4674E-01
3.8200000E+00	4.2116E-04	1.4358E-01
3.8300000E+00	-1.1502E-02	-2.0296E-02
3.8400000E+00	-7.5467E-03	-2.6632E-02
3.8500000E+00	7.5135E-03	1.3418E-01
3.8600000E+00	1.4422E-02	2.4974E-01
3.8700000E+00	2.3058E-03	1.6752E-01
3.8800000E+00	-1.0759E-02	-1.9734E-03
3.8900000E+00	-8.9684E-03	-3.3008E-02
3.9000000E+00	5.8072E-03	1.1686E-01
3.9100000E+00	1.4604E-02	2.4973E-01
3.9200000E+00	4.1742E-03	1.9017E-01
3.9300000E+00	-9.7304E-03	1.8303E-02
3.9400000E+00	-1.0209E-02	-3.6635E-02
3.9500000E+00	4.0737E-03	9.9187E-02
3.9600000E+00	1.4396E-02	2.4641E-01
3.9700000E+00	6.1099E-03	2.1085E-01
3.9800000E+00	-8.5149E-03	4.0646E-02
3.9900000E+00	-1.1156E-02	-3.7331E-02
4.0000000E+00	2.2783E-03	8.1536E-02
4.0100000E+00	1.4034E-02	2.4079E-01
4.0200000E+00	7.9785E-03	2.2981E-01
4.0300000E+00	-7.1367E-03	6.4332E-02
4.0400000E+00	-1.1880E-02	-3.4930E-02
4.0500000E+00	4.5705E-04	6.4600E-02
4.0600000E+00	1.3265E-02	2.3208E-01
4.0700000E+00	9.8023E-03	2.4579E-01
4.0800000E+00	-5.6500E-03	8.8953E-02
4.0900000E+00	-1.2224E-02	-2.9249E-02
4.1000000E+00	-1.4070E-03	4.8965E-02
4.1100000E+00	1.2323E-02	2.2112E-01
4.1200000E+00	1.1439E-02	2.5944E-01
4.1300000E+00	-4.0003E-03	1.1425E-01
4.1400000E+00	-1.2342E-02	-2.0620E-02
4.1500000E+00	-3.2092E-03	3.4625E-02
4.1600000E+00	1.1137E-02	2.0781E-01
4.1700000E+00	1.2865E-02	2.7043E-01
4.1800000E+00	-2.3278E-03	1.3989E-01
4.1900000E+00	-1.2235E-02	-9.2876E-03
4.2000000E+00	-4.9902E-03	2.1929E-02
4.2100000E+00	9.8529E-03	1.9313E-01
4.2200000E+00	1.3877E-02	2.7806E-01
4.2300000E+00	-5.0491E-04	1.6520E-01
4.2400000E+00	-1.1802E-02	5.3888E-03
4.2500000E+00	-6.6618E-03	1.1662E-02
4.2600000E+00	8.3321E-03	1.7681E-01
4.2700000E+00	1.4553E-02	2.8275E-01
4.2800000E+00	1.3445E-03	1.8953E-01
4.2900000E+00	-1.1142E-02	2.2362E-02
