time /s	I /mA	E /V
4.4900000E+00	-1.8296E-03	9.0222E-02
4.5000000E+00	1.2382E-02	2.6908E-01
4.5100000E+00	1.0122E-02	2.9477E-01
4.5200000E+00	-5.9269E-03	1.3125E-01
4.5300000E+00	-1.2084E-02	1.5354E-02
4.5400000E+00	2.3447E-04	1.1521E-01
4.5500000E+00	1.3422E-02	2.8774E-01
4.5600000E+00	8.2244E-03	2.8446E-01
4.5700000E+00	-7.5944E-03	1.1094E-01
4.5800000E+00	-1.1421E-02	1.8697E-02
4.5900000E+00	2.2632E-03	1.4188E-01
4.6000000E+00	1.4193E-02	3.0337E-01
4.6100000E+00	6.0667E-03	2.7080E-01
4.6200000E+00	-9.0773E-03	9.1928E-02
4.6300000E+00	-1.0476E-02	2.5968E-02
4.6400000E+00	4.2965E-03	1.6884E-01
4.6500000E+00	1.4605E-02	3.1506E-01
4.6600000E+00	3.9181E-03	2.5451E-01
4.6700000E+00	-1.0319E-02	7.5310E-02
4.6800000E+00	-9.1188E-03	3.7343E-02
4.6900000E+00	6.2284E-03	1.9612E-01
4.7000000E+00	1.4633E-02	3.2340E-01
4.7100000E+00	1.7129E-03	2.3584E-01
4.7200000E+00	-1.1323E-02	6.0980E-02
4.7300000E+00	-7.5218E-03	5.2316E-02
4.7400000E+00	8.0717E-03	2.2282E-01
4.7500000E+00	1.4150E-02	3.2741E-01
4.7600000E+00	-3.5715E-04	2.1587E-01
4.7700000E+00	-1.2004E-02	4.9993E-02
4.7800000E+00	-5.6759E-03	7.0303E-02
4.7900000E+00	9.7529E-03	2.4842E-01
4.8000000E+00	1.3316E-02	3.2772E-01
4.8100000E+00	-2.4047E-03	1.9490E-01
4.8200000E+00	-1.2359E-02	4.2311E-02
4.8300000E+00	-3.7067E-03	9.1267E-02
4.8400000E+00	1.1265E-02	2.7207E-01
4.8500000E+00	1.1909E-02	3.2407E-01
4.8600000E+00	-4.2957E-03	1.7356E-01
4.8700000E+00	-1.2386E-02	3.8361E-02
4.8800000E+00	-1.6606E-03	1.1457E-01
4.8900000E+00	1.2563E-02	2.9309E-01
4.9000000E+00	1.0219E-02	3.1675E-01
4.9100000E+00	-6.1231E-03	1.5226E-01
4.9200000E+00	-1.2036E-02	3.8025E-02
4.9300000E+00	4.1957E-04	1.3988E-01
4.9400000E+00	1.3687E-02	3.1172E-01
4.9500000E+00	8.1768E-03	3.0610E-01
4.9600000E+00	-7.7528E-03	1.3196E-01
4.9700000E+00	-1.1369E-02	4.1661E-02
4.9800000E+00	2.4910E-03	1.6650E-01
4.9900000E+00	1.4498E-02	3.2706E-01
5.0000000E+00	5.9514E-03	2.9215E-01
5.0100000E+00	-9.1898E-03	1.1329E-01
5.0200000E+00	-1.0362E-02	4.9317E-02
5.0300000E+00	4.4998E-03	1.9350E-01
5.0400000E+00	1.4926E-02	3.3835E-01
5.0500000E+00	3.7425E-03	2.7578E-01
5.0600000E+00	-1.0450E-02	9.6623E-02
5.0700000E+00	-8.9904E-03	6.0955E-02
5.0800000E+00	6.4334E-03	2.2082E-01
5.0900000E+00	1.5048E-02	3.4638E-01
5.1000000E+00	1.5278E-03	2.5716E-01
5.1100000E+00	-1.1399E-02	8.2987E-02
5.1200000E+00	-7.3962E-03	7.5927E-02
5.1300000E+00	8.2848E-03	2.4745E-01
5.1400000E+00	1.4538E-02	3.5035E-01
5.1500000E+00	-6.2547E-04	2.3684E-01
5.1600000E+00	-1.2091E-02	7.1997E-02
